,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,low_today,high_today,low_52,high_52,previous_close,_pe,_yield,_eps,_annualized_dividend
443,443,WTW,78,03/27/2003,06/29/2022,2.9615384615384617,0.82,54.83870967741936,2,2003,19,NASDAQ-GS,Finance,Specialty Insurers,0.0,841225.0,0.0,0.0,0.0,249.7,187.89,200.82,7.02,1.64,28.62,3.28
444,444,AVGO,47,12/13/2010,06/21/2022,2.936170212765957,4.1,100.0,1,2010,12,NASDAQ-GS,Technology,Semiconductors,0.0,2521693.0,196652000000.0,0.0,0.0,677.76,455.71,476.3,23.61,3.43,20.17,16.4
445,445,GOODN,33,10/21/2019,06/21/2022,0.9696969696969696,0.138021,7.143356181929704,1,2019,3,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,27.7,23.43,24.7,0.0,6.71,0.0,1.6563
446,446,COLB,71,11/08/2004,05/03/2022,3.0,0.3,200.0,2,2004,19,NASDAQ-GS,Finance,Major Banks,0.0,931721.0,2293000000.0,0.0,0.0,40.78,26.97,29.2,10.43,4.02,2.8,1.2
447,447,TW,13,05/30/2019,05/31/2022,2.769230769230769,0.08,0.0,1,2019,3,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,914264.0,16495999999.999998,0.0,0.0,102.33,59.82,70.92,61.14,0.47,1.16,0.32
448,448,NWBI,110,01/25/1995,05/04/2022,2.981818181818182,0.2,391.3043478260869,3,1995,27,NASDAQ-GS,Finance,Major Banks,0.0,954991.0,1648000000.0,0.0,0.0,15.14,12.04,13.02,11.73,6.15,1.11,0.8
449,449,PNBK,9,11/08/2017,12/06/2019,3.2222222222222223,0.01,0.0,0,2017,0,NASDAQ-GM,Finance,Major Banks,0.0,4558.0,47534000.0,0.0,0.0,18.0,8.51,12.04,9.66,0.0,1.28,0.0
450,450,RUSHA,16,08/07/2018,05/11/2022,2.8125,0.19,28.571428571428555,1,2018,4,NASDAQ-GS,Consumer Discretionary,Other Specialty Stores,0.0,201120.0,2682000000.0,0.0,0.0,60.88,40.95,48.79,9.8,1.56,4.98,0.76
451,451,MACK,1,12/13/2019,12/13/2019,3.0,0.5,-66.5926136268729,0,2019,5,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,12690.0,79254000.0,0.0,0.0,7.41,3.66,5.91,0.0,0.0,-0.14,0.0
452,452,PANL,5,05/28/2021,05/31/2022,3.0,0.075,75.00000000000003,0,2021,3,NASDAQ-CM,Consumer Discretionary,Marine Transportation,0.0,415305.0,225012000.0,0.0,0.0,7.05,3.42,4.93,2.71,5.96,1.82,0.3
453,453,CIZN,91,12/13/1999,06/15/2022,2.967032967032967,0.24,25.0,3,1999,23,NASDAQ-GM,Finance,Major Banks,0.0,3082.0,100884000.0,0.0,0.0,21.75,17.0,18.03,13.26,5.31,1.36,0.96
454,454,CGO,195,12/28/2005,06/10/2022,1.015384615384615,0.1,56.1,2,2005,0,NASDAQ-GS,Finance,Investment Managers,0.0,24407.0,103268000.0,0.0,0.0,17.47,10.29,10.99,0.0,10.65,0.0,1.2
455,455,EXPE,43,03/09/2010,03/09/2020,2.7906976744186047,0.34,2328.5714285714284,1,2010,12,NASDAQ-GS,Consumer Discretionary,Other Consumer Services,0.0,3979661.0,14724000000.0,0.0,0.0,217.72,90.37,97.17,83.77,0.0,1.16,0.0
456,456,JOUT,35,01/07/2014,07/13/2022,3.0,0.3,42.85714285714286,1,2014,15,NASDAQ-GS,Consumer Discretionary,Recreational Games/Products/Toys,0.0,39036.0,642773000.0,0.0,0.0,124.9,54.55,63.47,11.44,1.94,5.55,1.2
457,457,MRCC,39,12/12/2012,06/14/2022,2.923076923076923,0.25,2.941176470588232,1,2012,10,NASDAQ-GS,Finance,Investment Managers,0.0,67243.0,197338000.0,0.0,0.0,11.85,8.57,9.16,7.45,10.76,1.23,1.0
458,458,COWNL,18,08/30/2018,11/30/2022,2.833333333333333,0.484375,0.0,1,2018,4,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,0.0,0.0,0.0,0.0,29.41,24.52,25.5,0.0,7.83,0.0,1.9375
459,459,TTSH,1,11/18/2021,11/18/2021,0.0,0.65,0.0,0,2021,1,NASDAQ-CM,Consumer Discretionary,Other Specialty Stores,0.0,352780.0,168900000.0,0.0,0.0,8.89,3.03,3.25,12.5,0.0,0.26,0.0
460,460,ALT,1,02/06/2017,05/05/2017,0.0,0.0,0.0,0,2017,5,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,1455006.0,484811000.0,0.0,0.0,17.26,3.83,12.2,0.0,0.0,-2.42,0.0
461,461,KZIA,1,01/28/2013,01/28/2013,0.0,4.0928,0.0,0,2013,9,NASDAQ-CM,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,328151.0,57697000.0,0.0,0.0,12.28,3.81,4.17,0.0,0.0,0.0,0.0
462,462,UBOH,38,06/05/2013,05/27/2022,2.8947368421052637,0.21,100.0,1,2013,23,NASDAQ-GM,Finance,Major Banks,0.0,3206.0,96461000.0,0.0,0.0,36.88,26.0,29.04,8.23,3.0,3.58,0.84
463,463,SHEN,1,11/05/2021,11/05/2021,3.0,0.07,-99.62666666666668,0,2021,22,NASDAQ-GS,Telecommunications,Telecommunications Equipment,0.0,234990.0,1156000000.0,0.0,0.0,61.53,17.06,23.14,1.22,0.3,18.9,0.07
464,464,STRT,26,12/11/2013,03/12/2020,3.0,0.14,9.090909090909092,1,2013,15,NASDAQ-GM,Consumer Discretionary,Auto Parts:O.E.M.,0.0,11930.0,126912000.0,0.0,0.0,45.82,29.5,32.1,13.1,0.0,2.45,0.0
465,465,ICFI,18,03/28/2018,06/09/2022,2.833333333333333,0.14,0.0,1,2018,4,NASDAQ-GS,Consumer Discretionary,Professional Services,0.0,104490.0,1763000000.0,0.0,0.0,108.23,84.68,93.42,25.18,0.59,3.71,0.56
466,466,TBNK,63,02/17/2010,05/11/2022,2.333333333333333,0.23,130.0,1,2010,12,NASDAQ-GS,Finance,Savings Institutions,0.0,14664.0,192822000.0,0.0,0.0,26.81,20.3,20.68,11.0,4.43,1.88,0.92
467,467,LECO,87,12/27/2000,06/29/2022,2.9655172413793105,0.56,26.08695652173911,3,2000,27,NASDAQ-GS,Industrials,Industrial Machinery/Components,0.0,293969.0,7188000000.0,0.0,0.0,148.54,120.35,121.73,22.09,1.8,5.51,2.24
468,468,CSCO,37,07/01/2013,07/05/2022,3.0,0.38,23.80952380952381,1,2013,11,NASDAQ-GS,Telecommunications,Computer Communications Equipment,1608.0,26057457.0,176971000000.0,0.0,0.0,64.28,41.02,41.96,14.72,3.57,2.85,1.52
469,469,DORM,1,12/13/2012,12/13/2012,0.0,1.5,0.0,0,2012,10,NASDAQ-GS,Consumer Discretionary,Auto Parts:O.E.M.,0.0,111971.0,3543000000.0,0.0,0.0,122.96,88.44,112.03,26.61,0.0,4.21,0.0
470,470,PTRS,9,06/25/2020,05/10/2022,2.555555555555556,0.025,0.0,1,2020,2,NASDAQ-CM,Finance,Major Banks,0.0,4023.0,161244000.0,0.0,0.0,10.62,8.03,9.03,19.21,1.1,0.47,0.1
471,471,CBTX,19,12/29/2017,06/28/2022,2.8421052631578947,0.13,100.0,1,2017,5,NASDAQ-GS,Finance,Major Banks,0.0,79833.0,676179000.0,0.0,0.0,32.38,24.72,27.51,18.59,1.9,1.48,0.52
472,472,NHTC,10,02/24/2020,05/16/2022,3.0,0.2,0.0,1,2020,7,NASDAQ-CM,Miscellaneous,Diversified Commercial Services,0.0,18260.0,57798000.0,0.0,0.0,8.25,4.87,5.06,72.29,15.97,0.07,0.8
473,473,CBRL,4,10/21/2021,07/14/2022,3.0,1.3,30.0,0,2021,34,NASDAQ-GS,Consumer Discretionary,Restaurants,0.0,466840.0,2075000000.0000002,0.0,0.0,150.64,81.87,88.22,15.4,6.13,5.73,5.2
474,474,HONE,9,07/13/2020,07/12/2022,2.6666666666666665,0.07,66.66666666666669,1,2020,2,NASDAQ-GS,Finance,Major Banks,0.0,182636.0,751053000.0,0.0,0.0,15.45,12.99,14.11,13.97,1.99,1.01,0.28
475,475,JSM,1,06/13/2022,06/13/2022,3.0,0.375,0.0,0,2022,0,NASDAQ-GS,Finance,Finance: Consumer Services,0.0,0.0,5038000000.0,0.0,0.0,25.95,18.31,18.38,0.0,7.95,0.0,1.5
476,476,LRCX,33,06/09/2014,06/14/2022,2.909090909090909,1.5,120.00000000000004,1,2014,8,NASDAQ-GS,Technology,Industrial Machinery/Components,0.0,1350178.0,54738000000.0,0.0,0.0,731.85,386.5,388.77,12.15,1.52,31.99,6.0
477,477,INDT,4,09/15/2021,06/29/2022,3.0,0.16,6.666666666666671,0,2021,15,NASDAQ-GM,Finance,Real Estate,0.0,35435.0,610033000.0,0.0,0.0,82.94,55.92,59.96,44.09,1.06,1.36,0.64
478,478,VBNK,4,09/30/2021,07/07/2022,2.5,0.025,24.85547978215216,0,2021,1,NASDAQ-GS,,,0.0,11965.0,0.0,0.0,0.0,14.3,7.23,7.2,10.66,1.08,0.67,0.079
479,479,EBC,6,03/02/2021,06/02/2022,2.5,0.1,33.33333333333334,0,2021,1,NASDAQ-GS,Finance,Major Banks,0.0,808886.0,3606000000.0,0.0,0.0,22.35,17.94,19.31,20.99,2.11,0.92,0.4
480,480,BOKF,69,05/11/2005,05/10/2022,2.9565217391304346,0.53,263.1578947368421,2,2005,17,NASDAQ-GS,Finance,Major Banks,0.0,201299.0,5282000000.0,0.0,0.0,120.2,74.03,77.0,9.92,2.76,7.76,2.12
481,481,OFSSH,3,01/13/2022,07/14/2022,2.0,0.309375,0.0,0,2022,0,NASDAQ-GS,Finance,Finance Companies,0.0,0.0,0.0,0.0,0.0,25.75,22.75,22.65,0.0,5.18,0.0,1.2375
482,482,FBIZ,67,12/28/2005,05/06/2022,2.9402985074626864,0.1975,100.0,2,2005,0,NASDAQ-GS,Finance,Major Banks,0.0,60929.0,266140000.0,0.0,0.0,35.92,25.7,31.72,7.83,2.5,4.05,0.79
483,483,PFXNZ,1,04/13/2022,04/13/2022,0.0,0.328125,0.0,0,2022,0,NASDAQ-GM,,,0.0,0.0,0.0,0.0,0.0,25.5,21.9,23.97,0.0,5.64,0.0,1.3125
484,484,TACT,29,11/19/2012,11/19/2019,2.896551724137931,0.09,16.666666666666686,0,2012,10,NASDAQ-GM,Technology,Computer peripheral equipment,0.0,70014.0,37178000.0,0.0,0.0,17.18,3.86,3.78,0.0,0.0,-0.63,0.0
485,485,BHFAN,6,03/09/2021,06/09/2022,2.5,0.3359375,0.0,0,2021,1,NASDAQ-GS,Finance,Life Insurance,0.0,0.0,0.0,0.0,0.0,27.59,18.28,19.87,0.0,6.73,0.0,1.3438
486,486,NWL,88,08/17/2000,05/27/2022,2.965909090909091,0.23,60.0,3,2000,22,NASDAQ-GS,Industrials,Plastic Products,0.0,3799054.0,8507999999.999999,0.0,0.0,27.64,17.4,20.0,11.98,4.72,1.67,0.92
487,487,ARLP,4,08/05/2021,05/05/2022,3.0,0.35,100.0,0,2021,23,NASDAQ-GS,Energy,Coal Mining,0.0,0.0,2331000000.0,0.0,0.0,21.24,6.62,18.33,12.55,7.47,1.46,1.4
488,488,MNSB,2,02/02/2022,05/04/2022,1.5,0.05,0.0,0,2022,0,NASDAQ-CM,Finance,Major Banks,0.0,11898.0,171718000.0,0.0,0.0,26.85,22.29,22.61,8.6,0.88,2.63,0.2
489,489,BWMX,9,05/28/2020,05/11/2022,2.6666666666666665,0.4582,227.033878773911,1,2020,2,NASDAQ-CM,Consumer Discretionary,Catalog/Specialty Distribution,0.0,71520.0,363655000.0,0.0,0.0,50.1,8.39,9.94,5.1,16.0,1.95,1.65
490,490,HAPP,1,08/07/2020,08/07/2020,0.0,0.015,0.0,1,2020,2,NASDAQ-CM,Consumer Discretionary,Specialty Chemicals,0.0,1976961.0,7349000.0,0.0,0.0,1.61,0.13,0.23,0.0,0.0,0.0,0.0
491,491,PRTK,2,06/04/2014,10/31/2014,2.0,0.6674,0.0,0,2014,8,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,664786.0,100880000.0,0.0,0.0,7.27,1.6,2.01,0.0,0.0,-1.16,0.0
492,492,DOOO,6,04/01/2021,06/29/2022,3.0,0.12418,26.020391058698262,0,2021,4,NASDAQ-GS,,,0.0,114493.0,5190000000.0,0.0,0.0,102.96,57.38,63.6,10.03,0.82,6.34,0.506
493,493,FFBC,84,09/05/2001,05/31/2022,3.0,0.23,125.0,3,2001,33,NASDAQ-GS,Finance,Major Banks,0.0,356121.0,1854000000.0,0.0,0.0,26.83,19.0,19.78,9.46,4.65,2.09,0.92
494,494,RPRX,8,09/14/2020,05/19/2022,2.5,0.19,13.333333333333345,1,2020,2,NASDAQ-GS,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,2261992.0,18533000000.0,0.0,0.0,44.75,34.86,43.15,43.15,1.78,1.0,0.76
495,495,SLGN,19,11/30/2017,05/31/2022,3.0,0.16,16.666666666666686,1,2017,18,NASDAQ-GS,Industrials,Containers/Packaging,0.0,533453.0,4559000000.0,0.0,0.0,46.98,37.1,41.29,12.4,1.52,3.33,0.64
496,496,AGNCO,11,12/30/2019,06/30/2022,2.727272727272727,0.40625,0.0,1,2019,3,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,26.57,20.63,21.38,0.0,7.49,0.0,1.625
497,497,WHLR,55,12/27/2012,12/27/2017,1.0909090909090908,0.34,1842.857142857143,0,2012,10,NASDAQ-CM,Real Estate,Real Estate Investment Trusts,0.0,33671.0,24626000.0,0.0,0.0,5.16,1.51,2.53,0.0,0.0,-2.08,0.0
498,498,HOPE,38,02/06/2013,04/27/2022,3.0,0.14,50.0,1,2013,21,NASDAQ-GS,Finance,Major Banks,0.0,938984.0,1698000000.0,0.0,0.0,17.68,12.48,14.13,7.81,3.96,1.81,0.56
499,499,SHOO,5,06/14/2021,06/10/2022,3.0,0.21,40.0,0,2021,17,NASDAQ-GS,Consumer Discretionary,Shoe Manufacturing,0.0,890903.0,2731000000.0,0.0,0.0,51.56,31.12,33.55,11.11,2.64,3.02,0.84
500,500,AAL,23,07/31/2014,02/04/2020,2.9130434782608696,0.1,0.0,1,2014,8,NASDAQ-GS,Consumer Discretionary,Air Freight/Delivery Services,2791.0,35650550.0,8987000000.0,0.0,0.0,22.35,11.93,13.88,0.0,0.0,-3.68,0.0
501,501,CME,89,03/06/2003,06/09/2022,2.595505617977528,1.0,480.0,2,2003,19,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,1663016.0,73447000000.0,0.0,0.0,256.94,185.79,204.36,26.68,1.96,7.66,4.0
502,502,LMNR,48,09/02/2010,07/08/2022,3.020833333333333,0.075,20.0,1,2010,0,NASDAQ-GS,Consumer Staples,Farming/Seeds/Milling,0.0,171940.0,235039000.0,0.0,0.0,18.98,10.44,13.29,0.0,2.19,-0.38,0.3
503,503,TOWN,62,03/29/2007,06/29/2022,3.0,0.23,15.0,2,2007,19,NASDAQ-GS,Finance,Major Banks,0.0,195912.0,2021000000.0,0.0,0.0,34.79,26.64,27.8,10.53,3.31,2.64,0.92
504,504,CWCO,84,09/26/2001,06/30/2022,3.0,0.085,15.384615384615389,3,2001,25,NASDAQ-GS,Utilities,Water Supply,0.0,84443.0,219490000.0,0.0,0.0,14.98,9.01,14.43,0.0,2.28,0.0,0.34
505,505,SHYF,8,08/17/2020,05/16/2022,3.0,0.05,100.0,1,2020,33,NASDAQ-GS,Consumer Discretionary,Auto Manufacturing,0.0,317607.0,677917000.0,0.0,0.0,54.5,17.66,19.18,13.05,1.07,1.47,0.2
506,506,ESLT,17,06/15/2018,06/24/2022,2.9411764705882355,0.5,25.71428571428572,1,2018,0,NASDAQ-GS,Industrials,Military/Government/Technical,0.0,25898.0,9824000000.0,0.0,0.0,238.97,122.85,222.0,38.61,0.73,5.75,1.664
507,507,ADES,12,06/26/2017,02/20/2020,2.6666666666666665,0.25,0.0,1,2017,5,NASDAQ-GM,Industrials,Industrial Specialties,0.0,103756.0,89043000.0,0.0,0.0,8.19,4.5,4.72,2.01,0.0,2.35,0.0
508,508,SYPR,11,06/18/2012,12/17/2014,3.0,0.02,0.0,0,2012,20,NASDAQ-GM,Consumer Discretionary,Auto Parts:O.E.M.,0.0,32829.0,49380000.0,0.0,0.0,4.37,1.82,2.26,10.76,0.0,0.21,0.0
509,509,KELYB,3,11/23/2021,05/25/2022,3.0,0.075,50.0,0,2021,34,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,0.0,297.0,767311000.0,0.0,0.0,24.7,16.63,19.22,9.33,1.58,2.04,0.3
510,510,ADP,59,12/12/2007,06/09/2022,3.0,1.04,26.08695652173911,2,2007,22,NASDAQ-GS,Consumer Discretionary,Business Services,0.0,1815749.0,89536000000.0,0.0,0.0,248.96,192.26,212.48,31.39,1.95,6.77,4.16
511,511,TSCO,50,03/11/2010,05/24/2022,2.92,0.92,76.9230769230769,1,2010,12,NASDAQ-GS,Consumer Discretionary,Other Specialty Stores,0.0,1254338.0,22539000000.0,0.0,0.0,241.54,166.49,198.03,22.71,1.87,8.72,3.68
512,512,LBAI,44,07/27/2011,05/06/2022,3.022727272727273,0.145,16.666666666666686,1,2011,22,NASDAQ-GS,Finance,Major Banks,0.0,199701.0,758084000.0,0.0,0.0,20.69,14.4,14.98,9.13,3.86,1.64,0.58
513,513,AEP,72,08/06/2004,05/09/2022,3.0,0.78,9.523809523809533,2,2004,22,NASDAQ-GS,Utilities,Electric Utilities: Central,0.0,2923157.0,46452000000.0,0.0,0.0,104.81,80.22,93.58,17.89,3.19,5.23,3.12
514,514,TRST,136,12/05/1988,06/02/2022,2.9558823529411766,0.35,400.0,4,1988,34,NASDAQ-GS,Finance,Major Banks,0.0,76385.0,594620000.0,0.0,0.0,37.1,29.5,30.94,9.21,4.46,3.36,1.4
515,515,SLM,13,06/06/2019,06/02/2022,3.0,0.11,266.6666666666667,1,2019,22,NASDAQ-GS,Finance,Finance: Consumer Services,0.0,2821992.0,4749000000.0,0.0,0.0,21.17,14.6,16.2,7.47,2.66,2.17,0.44
516,516,RWAY,3,11/05/2021,05/09/2022,2.0,0.3,11.1111111111111,0,2021,1,NASDAQ-GS,,,0.0,91841.0,487877000.0,0.0,0.0,14.92,10.76,11.79,0.0,10.26,0.0,1.2
517,517,XRX,58,03/27/2008,06/29/2022,3.0,0.25,300.0,2,2008,22,NASDAQ-GS,Technology,EDP Services,0.0,2739563.0,2496000000.0,0.0,0.0,24.99,14.06,13.98,0.0,7.08,-3.41,1.0
518,518,SAL,91,09/28/1999,05/12/2022,2.989010989010989,0.32,192.30769230769232,3,1999,23,NASDAQ-CM,Finance,Savings Institutions,0.0,5886.0,67708000.0,0.0,0.0,29.95,22.5,23.66,8.8,2.67,2.69,0.64
519,519,GAINZ,6,10/14/2021,01/12/2023,2.5,0.3046875,23.287669569987173,0,2021,1,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,0.0,0.0,0.0,0.0,27.44,22.8,23.2,0.0,5.25,0.0,1.2188
520,520,BELFB,95,01/07/1999,07/14/2022,2.968421052631579,0.07,40.0,3,1999,23,NASDAQ-GS,,,0.0,48480.0,192728000.0,0.0,0.0,20.64,10.58,15.23,7.12,1.83,2.14,0.28
521,521,ESSA,57,06/12/2008,06/15/2022,2.9473684210526314,0.15,40.0,2,2008,14,NASDAQ-GS,Finance,Banks,0.0,7483.0,175931000.0,0.0,0.0,18.75,14.79,16.77,9.58,3.58,1.75,0.6
522,522,NYMTL,4,09/30/2021,06/30/2022,2.25,0.4296875,0.0,0,2021,1,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,25.54,19.71,20.31,0.0,8.33,0.0,1.7188
523,523,FCFS,26,02/26/2016,05/13/2022,2.8846153846153846,0.3,52.0,1,2016,6,NASDAQ-GS,Miscellaneous,Diversified Commercial Services,0.0,247547.0,3420000000.0,0.0,0.0,97.04,58.3,70.53,25.19,1.71,2.8,1.2
524,524,FNLC,92,09/28/1999,07/08/2022,2.9782608695652173,0.34,52.17391304347825,3,1999,23,NASDAQ-GS,Finance,Major Banks,0.0,17845.0,331868000.0,0.0,0.0,36.8,26.97,30.18,8.96,4.22,3.37,1.36
525,525,RBB,13,05/01/2019,04/29/2022,2.923076923076923,0.14,50.0,1,2019,5,NASDAQ-GS,Finance,Commercial Banks,0.0,60054.0,406722000.0,0.0,0.0,29.09,19.5,20.84,7.02,2.69,2.97,0.56
526,526,PSEC,169,12/08/2004,08/26/2022,1.2544378698224852,0.06,40.0,2,2004,18,NASDAQ-GS,Finance,Finance/Investors Services,0.0,1989529.0,2823000000.0,0.0,0.0,9.06,6.66,7.24,3.29,10.04,2.2,0.72
527,527,LINC,17,12/13/2010,12/11/2014,2.823529411764706,0.02,0.0,0,2010,12,NASDAQ-GS,Consumer Discretionary,Service to the Health Industry,0.0,129801.0,169024000.0,0.0,0.0,8.2,4.94,6.26,6.96,0.0,0.9,0.0
528,528,SSB,91,11/10/1999,05/12/2022,2.967032967032967,0.49,7.692307692307708,3,1999,23,NASDAQ-GS,Finance,Major Banks,0.0,376334.0,5410000000.0,0.0,0.0,93.34,62.6,77.49,12.83,2.52,6.04,1.96
529,529,SPTN,33,06/12/2014,06/14/2022,3.0,0.21,12.5,1,2014,16,NASDAQ-GS,Consumer Discretionary,Food Distributors,0.0,438870.0,1084000000.0,0.0,0.0,37.48,18.08,30.15,14.78,2.74,2.04,0.84
530,530,OPOF,89,05/25/2000,05/31/2022,2.966292134831461,0.13,25.0,3,2000,22,NASDAQ-CM,Finance,Major Banks,0.0,2810.0,130674000.0,0.0,0.0,27.99,20.5,24.91,17.54,2.06,1.42,0.52
531,531,TTEK,33,05/14/2014,05/12/2022,2.909090909090909,0.23,25.0,1,2014,8,NASDAQ-GS,Consumer Discretionary,Military/Government/Technical,0.0,490414.0,7427000000.0,0.0,0.0,192.91,118.55,137.83,29.33,0.66,4.7,0.92
532,532,CLMT,40,04/28/2006,01/29/2016,2.925,0.685,50.0,1,2006,16,NASDAQ-GS,Energy,Oil & Gas Production,0.0,0.0,707300000.0,0.0,0.0,17.43,5.4,8.99,0.0,0.0,-2.59,0.0
533,533,TPG,1,05/19/2022,05/19/2022,0.0,0.44,0.0,0,2022,0,NASDAQ-GS,Finance,"Trusts, Except Educational, Religious, and Charitable",0.0,469811.0,0.0,0.0,0.0,35.4,23.09,24.98,0.0,7.23,0.0,1.76
534,534,VLGEA,66,03/28/2006,07/06/2022,3.015151515151515,0.25,971.4285714285712,2,2006,34,NASDAQ-GS,Consumer Staples,Food Chains,0.0,24661.0,328264000.0,0.0,0.0,25.09,21.25,22.31,13.93,4.37,1.62,1.0
535,535,LANDO,21,10/26/2020,06/21/2022,0.9523809523809524,0.125,0.0,1,2020,2,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,26.75,25.35,26.39,0.0,5.69,0.0,1.5
536,536,SOHOO,9,12/28/2017,12/30/2019,2.6666666666666665,0.4921875,13.924380251371431,0,2017,5,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,0.0,0.0,80565000.0,0.0,0.0,19.9,12.76,18.97,0.0,0.0,0.0,0.0
537,537,TANNI,18,06/28/2018,09/29/2022,3.0,0.515625,0.0,1,2018,0,NASDAQ-GS,Energy,Food Chains,0.0,0.0,1008000000.0,0.0,0.0,28.0,25.1,25.49,0.0,8.09,0.0,2.0625
538,538,JRVR,30,03/12/2015,06/10/2022,2.9,0.05,725.0,1,2015,7,NASDAQ-GS,Finance,Property-Casualty Insurers,0.0,240675.0,925565000.0,0.0,0.0,39.69,19.76,24.82,0.0,0.8,-1.57,0.2
539,539,ABCB,32,09/26/2014,06/29/2022,2.96875,0.15,100.0,1,2014,28,NASDAQ-GS,Finance,Major Banks,0.0,409898.0,2871000000.0,0.0,0.0,56.63,39.37,41.23,8.61,1.47,4.79,0.6
540,540,BIOL,6,08/12/2004,06/24/2005,1.6666666666666667,0.01,0.0,0,2004,18,NASDAQ-CM,Health Care,Medical/Dental Instruments,0.0,68242.0,700490000.0,0.0,0.0,23.48,3.3,4.57,0.0,0.0,-2.06,0.0
541,541,MTEX,23,11/28/2016,06/14/2022,3.0434782608695654,0.2,750.0,1,2016,18,NASDAQ-GS,Consumer Discretionary,Specialty Chemicals,0.0,6199.0,32670000.0,0.0,0.0,49.08,15.49,16.87,4.55,4.81,3.74,0.8
542,542,OFLX,21,09/21/2017,06/23/2022,2.857142857142857,0.32,1149.9999999999998,1,2017,16,NASDAQ-GM,Industrials,Building Products,0.0,14690.0,1070000000.0000001,0.0,0.0,163.27,97.16,105.99,42.23,1.2,2.51,1.28
543,543,HIFS,112,07/05/1994,04/29/2022,3.0,0.57,357.1428571428571,3,1994,33,NASDAQ-GM,Finance,Major Banks,0.0,3723.0,597772000.0,0.0,0.0,432.19,270.5,279.02,9.76,0.8,28.58,2.28
544,544,PRAA,1,05/07/2007,05/07/2007,0.0,1.0,0.0,0,2007,15,NASDAQ-GS,Finance,Advertising,0.0,328755.0,1666000000.0,0.0,0.0,51.0,34.22,38.2,10.21,0.0,3.74,0.0
545,545,VIOT,1,03/27/2019,03/27/2019,0.0,0.1,0.0,0,2019,3,NASDAQ-GS,Consumer Discretionary,Home Furnishings,0.0,77529.0,122554000.0,0.0,0.0,7.78,1.14,1.77,0.0,0.0,-0.02,0.0
546,546,OXLCO,12,09/15/2021,08/16/2022,0.9166666666666666,0.125,0.0,0,2021,1,NASDAQ-GS,Finance,Investment Managers,0.0,0.0,0.0,0.0,0.0,26.0,22.11,23.18,0.0,6.61,0.0,1.5
547,547,KFFB,39,10/29/2012,04/28/2022,2.948717948717949,0.1,0.0,1,2012,17,NASDAQ-GM,Finance,Savings Institutions,0.0,6656.0,63520000.0,0.0,0.0,8.69,6.95,7.73,30.92,5.02,0.25,0.4
548,548,CHSCM,31,12/15/2014,06/16/2022,2.903225806451613,0.421875,0.0,1,2014,8,NASDAQ-GS,Consumer Staples,Tobacco,0.0,0.0,0.0,0.0,0.0,28.77,24.27,25.63,0.0,6.58,0.0,1.6875
549,549,QUMU,7,03/29/2011,08/29/2012,2.4285714285714284,0.17,70.0,0,2011,11,NASDAQ-CM,Technology,Retail: Computer Software & Peripheral Equipment,0.0,59643.0,14227000.0,0.0,0.0,3.39,0.75,0.8001,0.0,0.0,-0.98,0.0
550,550,TOPS,8,12/20/2004,04/12/2006,2.0,2.5,2280.952380952381,0,2004,18,NASDAQ-CM,Consumer Discretionary,Marine Transportation,0.0,664509.0,14885000.0,0.0,0.0,1.65,0.34,0.3737,0.0,0.0,0.0,0.0
551,551,HQI,8,08/31/2020,05/31/2022,2.625,0.06,20.0,1,2020,2,NASDAQ-CM,Consumer Discretionary,Diversified Commercial Services,0.0,47379.0,191605000.0,0.0,0.0,25.69,11.8,13.95,22.14,1.72,0.63,0.24
552,552,BOTJ,34,06/17/2014,06/02/2022,2.823529411764706,0.07,75.00000000000003,1,2014,8,NASDAQ-CM,Finance,Major Banks,0.0,4741.0,62690000.0,0.0,0.0,17.7,12.19,12.73,7.97,2.15,1.66,0.28
553,553,EDUC,15,09/14/2018,02/18/2022,2.933333333333333,0.1,66.66666666666669,1,2018,25,NASDAQ-GM,Consumer Discretionary,Books,0.0,15495.0,34971000.0,0.0,0.0,13.97,3.94,4.04,4.08,9.52,0.99,0.4
